FECHA;HORA;LATITUD;LONGITUD;ALTITUD;VELOCIDAD;CONSUMO_TOTAL;CPNSUMO_INSTANTANEO;
15/8/17;13:27:18;-3.880.695;-79.267.387;2652.30;79.84;3101.61;2.05;
15/8/17;13:27:20;-3.880.590;-79.266.998;2652.30;78.38;3101.61;1.95;
15/8/17;13:27:22;-3.880.522;-79.266.624;2625.70;78.38;3101.61;1.80;
15/8/17;13:27:24;-3.880.586;-79.266.273;2623.90;78.38;3101.61;1.80;
15/8/17;13:27:27;-3.880.948;-79.265.862;2623.90;74.93;3101.61;0.90;
15/8/17;13:27:29;-3.881.249;-79.265.625;2623.90;78.14;3101.61;0.90;
15/8/17;13:27:31;-3.881.565;-79.265.373;2623.90;81.82;3101.62;13.35;
15/8/17;13:27:33;-3.881.890;-79.265.121;2623.90;82.91;3101.62;12.10;
15/8/17;13:27:35;-3.882.209;-79.264.862;2623.90;82.47;3101.62;7.15;
15/8/17;13:27:37;-3.882.523;-79.264.595;2623.90;82.27;3101.63;4.00;
15/8/17;13:27:39;-3.882.830;-79.264.328;2623.90;79.08;3101.63;4.30;
15/8/17;13:27:41;-3.883.135;-79.264.061;2623.90;78.64;3101.63;6.80;
15/8/17;13:27:45;-3.883.689;-79.263.649;2623.90;68.71;3101.64;13.25;
15/8/17;13:27:47;-3.883.952;-79.263.481;2623.90;62.28;3101.65;3.15;
15/8/17;13:27:49;-3.884.210;-79.263.344;2623.90;51.93;3101.65;3.15;
15/8/17;13:27:51;-3.884.459;-79.263.245;2623.90;46.76;3101.65;1.65;
15/8/17;13:27:53;-3.884.684;-79.263.184;2623.90;46.15;3101.65;6.45;
15/8/17;13:27:55;-3.884.921;-79.263.145;2641.90;46.15;3101.66;13.15;
15/8/17;13:27:57;-3.885.159;-79.263.115;2643.50;46.15;3101.67;9.55;
15/8/17;13:28:00;-3.885.527;-79.263.069;2643.50;50.41;3101.68;14.20;
15/8/17;13:28:02;-3.885.785;-79.263.039;2643.50;52.15;3101.68;12.60;
15/8/17;13:28:04;-3.886.058;-79.263.016;2643.50;55.95;3101.69;15.10;
15/8/17;13:28:06;-3.886.351;-79.262.985;2643.50;58.91;3101.70;20.70;
15/8/17;13:28:08;-3.886.661;-79.262.947;2643.50;63.52;3101.70;8.05;
15/8/17;13:28:10;-3.886.998;-79.262.901;2643.50;69.97;3101.71;15.55;
15/8/17;13:28:12;-3.887.369;-79.262.856;2643.50;77.15;3101.73;18.55;
15/8/17;13:28:14;-3.887.776;-79.262.802;2643.50;84.53;3101.73;20.40;
15/8/17;13:28:16;-3.888.213;-79.262.741;2643.50;89.04;3101.75;23.35;
15/8/17;13:28:18;-3.888.669;-79.262.665;2643.50;93.82;3101.76;16.20;
15/8/17;13:28:20;-3.889.138;-79.262.566;2643.50;95.95;3101.76;10.70;
15/8/17;13:28:22;-3.889.607;-79.262.451;2643.50;97.34;3101.77;11.55;
15/8/17;13:28:24;-3.890.074;-79.262.314;2643.50;96.56;3101.78;10.05;
15/8/17;13:28:26;-3.890.536;-79.262.207;2643.50;96.56;3101.78;10.80;
15/8/17;13:28:32;-3.891.900;-79.262.093;2643.50;94.69;3101.79;10.60;
15/8/17;13:28:34;-3.892.312;-79.262.138;2643.50;87.41;3101.80;9.45;
15/8/17;13:28:36;-3.892.745;-79.262.062;2643.50;87.10;3101.81;12.55;
15/8/17;13:28:38;-3.893.132;-79.261.856;2643.50;86.16;3101.81;13.20;
15/8/17;13:28:40;-3.893.490;-79.261.627;2643.50;83.49;3101.82;13.00;
15/8/17;13:28:42;-3.893.864;-79.261.452;2643.50;80.75;3101.82;9.20;
15/8/17;13:28:44;-3.894.274;-79.261.421;2643.50;82.73;3101.83;9.30;
15/8/17;13:28:46;-3.894.685;-79.261.528;2643.50;85.41;3101.83;10.65;
15/8/17;13:28:48;-3.895.110;-79.261.650;2643.50;88.64;3101.84;12.10;
15/8/17;13:28:50;-3.895.545;-79.261.765;2643.50;90.04;3101.85;7.10;
15/8/17;13:28:52;-3.895.986;-79.261.894;2643.50;91.08;3101.85;5.60;
15/8/17;13:28:54;-3.896.426;-79.262.032;2643.50;91.03;3101.85;5.65;
15/8/17;13:28:56;-3.896.865;-79.262.161;2651.30;91.03;3101.85;2.45;
15/8/17;13:28:58;-3.897.303;-79.262.291;2649.10;91.03;3101.85;2.45;
15/8/17;13:29:01;-3.897.969;-79.262.474;2649.10;92.47;3101.85;0.20;
15/8/17;13:29:03;-3.898.432;-79.262.505;2649.10;92.06;3101.85;0.20;
15/8/17;13:29:05;-3.898.879;-79.262.428;2649.10;90.25;3101.85;0.20;
15/8/17;13:29:07;-3.899.292;-79.262.238;2649.10;90.56;3101.85;0.20;
15/8/17;13:29:09;-3.899.644;-79.261.963;2649.10;91.12;3101.85;0.20;
15/8/17;13:29:11;-3.899.917;-79.261.597;2649.10;89.82;3101.85;0.20;
15/8/17;13:29:13;-3.900.093;-79.261.200;2649.10;88.82;3101.85;0.15;
15/8/17;13:29:15;-3.900.204;-79.260.765;2649.10;88.93;3101.85;0.15;
15/8/17;13:29:17;-3.900.292;-79.260.330;2649.10;89.78;3101.85;0.15;
15/8/17;13:29:19;-3.900.380;-79.259.888;2649.10;90.60;3101.85;0.15;
15/8/17;13:29:21;-3.900.463;-79.259.438;2649.10;90.93;3101.85;0.15;
15/8/17;13:29:23;-3.900.548;-79.258.995;2649.10;90.62;3101.86;0.15;
15/8/17;13:29:25;-3.900.638;-79.258.553;2649.10;89.64;3101.86;0.15;
15/8/17;13:29:27;-3.900.718;-79.258.118;2649.10;84.84;3101.86;0.15;
15/8/17;13:29:29;-3.900.797;-79.257.713;2605.30;84.84;3101.86;0.20;
15/8/17;13:29:31;-3.900.899;-79.257.347;2603.60;84.84;3101.86;0.20;
15/8/17;13:29:34;-3.901.221;-79.256.958;2603.60;67.01;3101.86;0.20;
15/8/17;13:29:36;-3.901.545;-79.256.874;2603.60;68.71;3101.86;0.20;
15/8/17;13:29:38;-3.901.895;-79.256.912;2603.60;71.26;3101.86;0.45;
15/8/17;13:29:40;-3.902.248;-79.256.989;2603.60;71.82;3101.86;0.45;
15/8/17;13:29:42;-3.902.603;-79.257.080;2603.60;72.17;3101.86;0.45;
15/8/17;13:29:44;-3.902.959;-79.257.141;2603.60;71.73;3101.86;0.85;
15/8/17;13:29:46;-3.903.320;-79.257.133;2603.60;72.32;3101.86;0.85;
15/8/17;13:29:48;-3.903.679;-79.257.057;2603.60;72.67;3101.86;0.85;
15/8/17;13:29:50;-3.904.019;-79.257.004;2603.60;65.97;3101.86;0.10;
15/8/17;13:29:52;-3.904.343;-79.257.065;2603.60;66.58;3101.86;0.35;
15/8/17;13:29:54;-3.904.637;-79.257.225;2603.60;68.17;3101.86;0.35;
15/8/17;13:29:56;-3.904.935;-79.257.401;2603.60;70.12;3101.86;0.35;
15/8/17;13:29:58;-3.905.278;-79.257.477;2603.60;71.49;3101.86;0.05;
15/8/17;13:30:00;-3.905.626;-79.257.401;2579.20;71.49;3101.86;0.05;
15/8/17;13:30:02;-3.905.936;-79.257.195;2576.30;71.49;3101.86;1.45;
15/8/17;13:30:05;-3.906.410;-79.256.851;2576.30;80.14;3101.86;1.45;
15/8/17;13:30:07;-3.906.781;-79.256.676;2576.30;82.25;3101.86;1.60;
15/8/17;13:30:09;-3.907.186;-79.256.569;2576.30;84.75;3101.86;1.60;
15/8/17;13:30:11;-3.907.620;-79.256.546;2576.30;87.38;3101.86;0.25;
15/8/17;13:30:13;-3.908.062;-79.256.592;2576.30;89.53;3101.86;0.25;
15/8/17;13:30:15;-3.908.514;-79.256.683;2576.30;92.12;3101.86;0.25;
15/8/17;13:30:17;-3.908.965;-79.256.767;2576.30;89.47;3101.86;0.10;
15/8/17;13:30:19;-3.909.384;-79.256.844;2576.30;81.58;3101.86;0.10;
15/8/17;13:30:21;-3.909.790;-79.256.813;2576.30;81.40;3101.86;0.15;
15/8/17;13:30:23;-3.910.170;-79.256.721;2576.30;75.58;3101.86;0.15;
15/8/17;13:30:25;-3.910.531;-79.256.721;2576.30;71.71;3101.86;0.45;
15/8/17;13:30:27;-3.910.860;-79.256.851;2576.30;67.95;3101.86;0.45;
15/8/17;13:30:29;-3.911.145;-79.257.072;2576.30;73.23;3101.86;0.05;
15/8/17;13:30:31;-3.911.466;-79.257.248;2576.30;74.01;3101.86;0.00;
15/8/17;13:30:33;-3.911.838;-79.257.286;2532.50;74.01;3101.86;0.00;
15/8/17;13:30:35;-3.912.229;-79.257.271;2529.20;74.01;3101.86;0.05;
15/8/17;13:30:38;-3.912.838;-79.257.248;2529.20;80.80;3101.86;0.20;
15/8/17;13:30:40;-3.913.217;-79.257.156;2529.20;76.52;3101.86;0.40;
15/8/17;13:30:42;-3.913.575;-79.257.011;2529.20;77.17;3101.86;0.40;
15/8/17;13:30:44;-3.913.944;-79.256.958;2529.20;74.62;3101.86;0.40;
15/8/17;13:30:46;-3.914.306;-79.257.065;2529.20;77.95;3101.86;0.50;
15/8/17;13:30:48;-3.914.612;-79.257.317;2529.20;81.49;3101.86;0.50;
15/8/17;13:30:50;-3.914.905;-79.257.622;2529.20;85.10;3101.86;0.50;
15/8/17;13:30:52;-3.915.241;-79.257.896;2529.20;87.28;3101.86;0.00;
15/8/17;13:30:54;-3.915.628;-79.258.102;2529.20;87.93;3101.86;13.65;
15/8/17;13:30:56;-3.916.030;-79.258.270;2529.20;86.34;3101.86;13.35;
15/8/17;13:30:58;-3.916.430;-79.258.415;2529.20;84.03;3101.86;6.25;
15/8/17;13:31:00;-3.916.835;-79.258.499;2529.20;81.58;3101.86;6.25;
15/8/17;13:31:02;-3.917.243;-79.258.492;2529.20;81.28;3101.87;1.50;
15/8/17;13:31:04;-3.917.634;-79.258.430;2529.20;76.12;3101.87;1.50;
15/8/17;13:31:06;-3.917.980;-79.258.377;2503.60;76.12;3101.87;1.50;
15/8/17;13:31:08;-3.918.314;-79.258.324;2501.00;76.12;3101.87;0.25;
15/8/17;13:31:11;-3.918.761;-79.258.263;2501.00;53.50;3101.87;0.55;
15/8/17;13:31:13;-3.919.009;-79.258.255;2501.00;48.69;3101.87;0.55;
15/8/17;13:31:15;-3.919.248;-79.258.255;2501.00;47.39;3101.87;0.20;
15/8/17;13:31:17;-3.919.479;-79.258.247;2501.00;43.76;3101.87;0.20;
15/8/17;13:31:19;-3.919.677;-79.258.194;2501.00;41.39;3101.87;0.30;
15/8/17;13:31:21;-3.919.829;-79.258.057;2501.00;41.65;3101.87;0.30;
15/8/17;13:31:23;-3.919.908;-79.257.874;2501.00;40.28;3101.87;0.05;
15/8/17;13:31:25;-3.919.972;-79.257.683;2501.00;40.98;3101.87;0.05;
15/8/17;13:31:27;-3.920.055;-79.257.477;2501.00;44.50;3101.87;0.85;
15/8/17;13:31:29;-3.920.159;-79.257.263;2501.00;50.39;3101.87;0.85;
15/8/17;13:31:31;-3.920.273;-79.257.019;2501.00;57.80;3101.87;0.85;
15/8/17;13:31:33;-3.920.358;-79.256.714;2501.00;64.10;3101.87;0.45;
15/8/17;13:31:35;-3.920.402;-79.256.378;2501.00;70.89;3101.87;10.25;
15/8/17;13:31:37;-3.920.406;-79.256.020;2471.60;70.89;3101.87;8.15;
15/8/17;13:31:39;-3.920.378;-79.255.638;2468.50;70.89;3101.87;8.15;
15/8/17;13:31:42;-3.920.337;-79.255.081;2468.50;70.25;3101.87;8.05;
15/8/17;13:31:44;-3.920.397;-79.254.761;2468.50;65.02;3101.87;0.75;
15/8/17;13:31:46;-3.920.594;-79.254.501;2468.50;65.56;3101.87;0.75;
15/8/17;13:31:48;-3.920.896;-79.254.372;2468.50;67.23;3101.87;0.95;
15/8/17;13:31:50;-3.921.243;-79.254.387;2468.50;70.80;3101.87;0.20;
15/8/17;13:31:52;-3.921.602;-79.254.463;2468.50;73.86;3101.88;5.75;
15/8/17;13:31:54;-3.921.965;-79.254.562;2468.50;74.49;3101.88;2.85;
15/8/17;13:31:56;-3.922.329;-79.254.654;2468.50;75.15;3101.88;2.85;
15/8/17;13:31:58;-3.922.668;-79.254.791;2468.50;71.47;3101.88;2.85;
15/8/17;13:32:00;-3.922.931;-79.255.035;2468.50;71.99;3101.88;0.15;
15/8/17;13:32:02;-3.923.107;-79.255.348;2468.50;74.41;3101.88;0.25;
15/8/17;13:32:04;-3.923.247;-79.255.707;2468.50;76.30;3101.88;2.35;
15/8/17;13:32:06;-3.923.396;-79.256.065;2468.50;77.75;3101.88;2.35;
15/8/17;13:32:08;-3.923.598;-79.256.401;2468.50;79.04;3101.88;2.15;
15/8/17;13:32:10;-3.923.872;-79.256.691;2439.80;79.04;3101.88;0.15;
15/8/17;13:32:12;-3.924.205;-79.256.905;2437.50;79.04;3101.88;0.15;
15/8/17;13:32:15;-3.924.733;-79.257.080;2437.50;73.52;3101.88;0.25;
15/8/17;13:32:17;-3.925.099;-79.257.103;2437.50;73.17;3101.88;0.35;
15/8/17;13:32:19;-3.925.466;-79.257.057;2437.50;74.34;3101.88;0.35;
15/8/17;13:32:21;-3.925.825;-79.256.935;2437.50;75.95;3101.88;0.35;
15/8/17;13:32:23;-3.926.185;-79.256.798;2437.50;77.32;3101.88;0.05;
15/8/17;13:32:25;-3.926.553;-79.256.653;2437.50;78.84;3101.88;0.05;
15/8/17;13:32:27;-3.926.924;-79.256.523;2437.50;80.12;3101.88;0.05;
15/8/17;13:32:29;-3.927.298;-79.256.371;2437.50;80.80;3101.88;0.20;
15/8/17;13:32:31;-3.927.670;-79.256.233;2437.50;76.64;3101.88;0.20;
15/8/17;13:32:33;-3.928.029;-79.256.180;2437.50;70.36;3101.88;0.20;
15/8/17;13:32:35;-3.928.375;-79.256.241;2437.50;71.71;3101.89;0.25;
15/8/17;13:32:37;-3.928.683;-79.256.424;2437.50;73.28;3101.89;0.25;
15/8/17;13:32:39;-3.928.959;-79.256.683;2437.50;75.75;3101.89;0.25;
15/8/17;13:32:41;-3.929.241;-79.256.950;2437.50;78.41;3101.89;0.10;
15/8/17;13:32:43;-3.929.521;-79.257.210;2396.80;78.41;3101.89;0.10;
15/8/17;13:32:45;-3.929.817;-79.257.385;2394.50;78.41;3101.89;0.10;
15/8/17;13:32:48;-3.930.319;-79.257.378;2394.50;70.04;3101.89;0.35;
15/8/17;13:32:50;-3.930.624;-79.257.187;2394.50;74.52;3101.89;0.50;
15/8/17;13:32:52;-3.930.928;-79.256.935;2394.50;80.54;3101.89;2.30;
15/8/17;13:32:54;-3.931.251;-79.256.676;2394.50;85.58;3101.89;2.30;
15/8/17;13:32:56;-3.931.594;-79.256.393;2394.50;88.82;3101.89;1.95;
15/8/17;13:32:58;-3.931.940;-79.256.111;2394.50;89.53;3101.89;1.95;
15/8/17;13:33:00;-3.932.295;-79.255.836;2394.50;89.71;3101.89;1.95;
15/8/17;13:33:02;-3.932.658;-79.255.592;2394.50;85.49;3101.89;0.40;
15/8/17;13:33:04;-3.933.046;-79.255.417;2394.50;85.06;3101.89;0.40;
15/8/17;13:33:06;-3.933.463;-79.255.302;2394.50;86.04;3101.89;0.40;
15/8/17;13:33:08;-3.933.890;-79.255.219;2394.50;86.93;3101.89;0.20;
15/8/17;13:33:10;-3.934.321;-79.255.119;2394.50;87.67;3101.89;0.20;
15/8/17;13:33:12;-3.934.756;-79.255.035;2394.50;88.73;3101.89;0.20;
15/8/17;13:33:14;-3.935.189;-79.254.921;2348.00;88.73;3101.89;0.15;
15/8/17;13:33:16;-3.935.607;-79.254.776;2345.40;88.73;3101.89;0.15;
15/8/17;13:33:19;-3.936.219;-79.254.562;2345.40;84.45;3101.89;0.20;
15/8/17;13:33:21;-3.936.616;-79.254.417;2345.40;83.10;3101.89;0.15;
15/8/17;13:33:23;-3.937.006;-79.254.272;2345.40;82.14;3101.89;0.15;
15/8/17;13:33:25;-3.937.394;-79.254.135;2345.40;81.41;3101.89;0.00;
15/8/17;13:33:27;-3.937.776;-79.253.990;2345.40;80.77;3101.89;0.15;
15/8/17;13:33:29;-3.938.137;-79.253.815;2345.40;80.08;3101.89;0.15;
15/8/17;13:33:31;-3.938.481;-79.253.616;2345.40;79.08;3101.89;0.20;
15/8/17;13:33:33;-3.938.818;-79.253.410;2345.40;76.97;3101.89;0.25;
15/8/17;13:33:35;-3.939.132;-79.253.242;2345.40;66.95;3101.89;0.25;
15/8/17;13:33:37;-3.939.447;-79.253.174;2345.40;64.34;3101.89;0.10;
15/8/17;13:33:39;-3.939.773;-79.253.242;2345.40;68.25;3101.89;0.10;
15/8/17;13:33:41;-3.940.110;-79.253.357;2345.40;73.62;3101.89;0.25;
15/8/17;13:33:43;-3.940.470;-79.253.494;2345.40;78.04;3101.89;0.25;
15/8/17;13:33:45;-3.940.848;-79.253.624;2345.40;80.15;3101.89;0.25;
15/8/17;13:33:47;-3.941.245;-79.253.731;2317.20;80.15;3101.89;1.30;
15/8/17;13:33:49;-3.941.658;-79.253.815;2313.80;80.15;3101.89;1.30;
15/8/17;13:33:52;-3.942.301;-79.253.937;2313.80;87.91;3101.89;1.30;
15/8/17;13:33:54;-3.942.742;-79.254.021;2313.80;90.06;3101.89;0.25;
15/8/17;13:33:56;-3.943.187;-79.254.112;2313.80;90.14;3101.89;0.25;
15/8/17;13:33:58;-3.943.620;-79.254.189;2313.80;86.03;3101.89;0.25;
15/8/17;13:34:00;-3.944.046;-79.254.257;2313.80;85.38;3101.89;0.25;
15/8/17;13:34:02;-3.944.473;-79.254.288;2313.80;84.93;3101.89;0.25;
15/8/17;13:34:04;-3.944.893;-79.254.303;2313.80;83.47;3101.89;0.25;
15/8/17;13:34:06;-3.945.317;-79.254.318;2313.80;85.51;3101.89;0.15;
15/8/17;13:34:08;-3.945.753;-79.254.333;2313.80;87.77;3101.89;0.15;
15/8/17;13:34:10;-3.946.187;-79.254.341;2313.80;85.97;3101.89;0.15;
15/8/17;13:34:12;-3.946.628;-79.254.341;2313.80;88.38;3101.89;0.20;
15/8/17;13:34:14;-3.947.070;-79.254.356;2313.80;87.17;3101.89;0.20;
15/8/17;13:34:16;-3.947.498;-79.254.341;2313.80;84.78;3101.89;0.25;
15/8/17;13:34:18;-3.947.927;-79.254.303;2313.80;84.93;3101.89;0.20;
15/8/17;13:34:20;-3.948.341;-79.254.227;2264.20;84.93;3101.89;0.20;
15/8/17;13:34:22;-3.948.745;-79.254.112;2260.20;84.93;3101.89;0.05;
15/8/17;13:34:25;-3.949.307;-79.253.944;2260.20;72.12;3101.89;0.15;
15/8/17;13:34:27;-3.949.624;-79.253.838;2260.20;64.62;3101.89;0.15;
15/8/17;13:34:29;-3.949.938;-79.253.754;2260.20;67.02;3101.89;0.00;
15/8/17;13:34:31;-3.950.276;-79.253.662;2260.20;70.45;3101.89;0.00;
15/8/17;13:34:33;-3.950.616;-79.253.548;2260.20;73.54;3101.89;2.35;
15/8/17;13:34:35;-3.950.947;-79.253.349;2260.20;78.08;3101.89;2.35;
15/8/17;13:34:37;-3.951.275;-79.253.136;2260.20;79.93;3101.89;2.35;
15/8/17;13:34:39;-3.951.584;-79.252.907;2260.20;75.17;3101.89;2.25;
15/8/17;13:34:41;-3.951.860;-79.252.655;2260.20;72.36;3101.89;2.25;
15/8/17;13:34:43;-3.952.124;-79.252.396;2260.20;75.41;3101.89;1.00;
15/8/17;13:34:45;-3.952.385;-79.252.098;2260.20;79.86;3101.89;0.95;
15/8/17;13:34:47;-3.952.601;-79.251.755;2260.20;82.67;3101.89;0.95;
15/8/17;13:34:49;-3.952.773;-79.251.366;2260.20;83.86;3101.89;13.65;
15/8/17;13:34:51;-3.952.907;-79.250.969;2230.90;83.86;3101.90;14.40;
15/8/17;13:34:53;-3.953.036;-79.250.565;2232.40;83.86;3101.91;16.45;
15/8/17;13:34:56;-3.953.218;-79.249.969;2232.40;84.21;3101.92;15.45;
15/8/17;13:34:58;-3.953.309;-79.249.550;2232.40;84.17;3101.92;16.00;
15/8/17;13:35:00;-3.953.380;-79.249.146;2232.40;84.12;3101.93;16.20;
15/8/17;13:35:02;-3.953.443;-79.248.726;2232.40;83.80;3101.94;15.45;
15/8/17;13:35:04;-3.953.504;-79.248.322;2232.40;82.80;3101.95;13.70;
15/8/17;13:35:06;-3.953.573;-79.247.910;2232.40;81.99;3101.96;13.35;
15/8/17;13:35:08;-3.953.676;-79.247.520;2232.40;79.47;3101.97;13.20;
15/8/17;13:35:10;-3.953.813;-79.247.169;2232.40;73.95;3101.97;3.35;
15/8/17;13:35:12;-3.953.969;-79.246.834;2232.40;74.67;3101.97;4.70;
15/8/17;13:35:14;-3.954.153;-79.246.498;2232.40;77.77;3101.98;10.15;
15/8/17;13:35:16;-3.954.369;-79.246.162;2232.40;80.99;3101.98;9.10;
15/8/17;13:35:18;-3.954.588;-79.245.819;2232.40;80.93;3101.98;9.90;
15/8/17;13:35:20;-3.954.802;-79.245.476;2232.40;81.88;3101.98;3.35;
15/8/17;13:35:22;-3.955.010;-79.245.117;2232.40;81.19;3101.98;3.35;
15/8/17;13:35:24;-3.955.221;-79.244.774;2238.00;81.19;3101.98;2.85;
15/8/17;13:35:27;-3.955.587;-79.244.301;2238.00;76.80;3101.98;2.85;
15/8/17;13:35:29;-3.955.881;-79.244.064;2238.00;77.10;3101.98;2.85;
15/8/17;13:35:31;-3.956.217;-79.243.858;2238.00;79.51;3101.99;0.20;
15/8/17;13:35:33;-3.956.576;-79.243.668;2238.00;81.95;3101.99;7.15;
15/8/17;13:35:35;-3.956.945;-79.243.469;2238.00;83.21;3102.00;7.90;
15/8/17;13:35:37;-3.957.312;-79.243.271;2238.00;81.84;3102.00;5.30;
15/8/17;13:35:39;-3.957.661;-79.243.073;2238.00;80.52;3102.00;5.30;
15/8/17;13:35:41;-3.957.993;-79.242.844;2238.00;80.34;3102.00;1.45;
15/8/17;13:35:43;-3.958.304;-79.242.592;2238.00;78.52;3102.00;1.55;
15/8/17;13:35:45;-3.958.588;-79.242.317;2238.00;76.80;3102.00;1.00;
15/8/17;13:35:47;-3.958.856;-79.242.058;2238.00;75.38;3102.00;1.00;
15/8/17;13:35:49;-3.959.123;-79.241.791;2238.00;75.04;3102.00;1.15;
15/8/17;13:35:51;-3.959.390;-79.241.524;2238.00;74.69;3102.00;1.25;
15/8/17;13:35:53;-3.959.657;-79.241.264;2238.00;74.99;3102.01;2.80;
15/8/17;13:35:55;-3.959.920;-79.240.990;2225.90;74.99;3102.01;2.80;
15/8/17;13:35:57;-3.960.154;-79.240.715;2225.80;74.99;3102.01;2.45;
15/8/17;13:36:00;-3.960.405;-79.240.219;2225.80;74.93;3102.01;4.60;
15/8/17;13:36:02;-3.960.503;-79.239.853;2225.80;74.41;3102.02;5.15;
15/8/17;13:36:04;-3.960.579;-79.239.494;2225.80;73.67;3102.02;5.15;
15/8/17;13:36:06;-3.960.679;-79.239.151;2225.80;68.47;3102.02;5.15;
15/8/17;13:36:08;-3.960.838;-79.238.861;2225.80;64.78;3102.02;0.50;
15/8/17;13:36:10;-3.961.043;-79.238.655;2225.80;54.04;3102.02;0.90;
15/8/17;13:36:12;-3.961.259;-79.238.525;2225.80;49.17;3102.02;0.90;
15/8/17;13:36:14;-3.961.493;-79.238.464;2225.80;46.61;3102.02;0.15;
15/8/17;13:36:16;-3.961.694;-79.238.365;2225.80;44.87;3102.02;0.15;
15/8/17;13:36:18;-3.961.860;-79.238.197;2225.80;48.80;3102.02;0.00;
15/8/17;13:36:20;-3.962.052;-79.238.014;2225.80;55.56;3102.02;1.45;
15/8/17;13:36:22;-3.962.299;-79.237.839;2225.80;62.99;3102.02;8.70;
15/8/17;13:36:24;-3.962.593;-79.237.686;2202.80;62.99;3102.02;8.55;
15/8/17;13:36:26;-3.962.935;-79.237.579;2200.30;62.99;3102.03;10.00;
15/8/17;13:36:29;-3.963.504;-79.237.434;2200.30;79.04;3102.03;10.00;
15/8/17;13:36:31;-3.963.895;-79.237.343;2200.30;80.82;3102.03;9.95;
15/8/17;13:36:33;-3.964.301;-79.237.267;2200.30;83.04;3102.03;1.25;
15/8/17;13:36:35;-3.964.717;-79.237.183;2200.30;84.84;3102.03;1.25;
15/8/17;13:36:37;-3.965.134;-79.237.106;2200.30;84.40;3102.03;1.25;
15/8/17;13:36:39;-3.965.533;-79.236.961;2200.30;84.84;3102.03;0.30;
15/8/17;13:36:41;-3.965.903;-79.236.755;2200.30;85.84;3102.03;0.30;
15/8/17;13:36:43;-3.966.267;-79.236.511;2200.30;86.77;3102.03;0.30;
15/8/17;13:36:45;-3.966.636;-79.236.282;2200.30;87.17;3102.03;0.10;
15/8/17;13:36:47;-3.967.006;-79.236.038;2200.30;87.67;3102.03;0.10;
15/8/17;13:36:49;-3.967.369;-79.235.817;2200.30;82.88;3102.03;0.10;
15/8/17;13:36:51;-3.967.721;-79.235.611;2200.30;81.19;3102.03;0.25;
15/8/17;13:36:53;-3.968.077;-79.235.451;2200.30;74.51;3102.03;0.25;
15/8/17;13:36:55;-3.968.426;-79.235.329;2200.30;74.28;3102.03;0.15;
15/8/17;13:36:57;-3.968.785;-79.235.207;2160.50;74.28;3102.03;0.10;
15/8/17;13:37:00;-3.969.333;-79.235.039;2160.50;76.58;3102.03;1.50;
15/8/17;13:37:02;-3.969.702;-79.234.924;2160.50;76.64;3102.03;1.50;
15/8/17;13:37:04;-3.970.068;-79.234.818;2160.50;75.73;3102.03;1.70;
15/8/17;13:37:06;-3.970.409;-79.234.711;2160.50;67.06;3102.03;0.70;
15/8/17;13:37:08;-3.970.727;-79.234.634;2160.50;63.93;3102.03;0.70;
15/8/17;13:37:10;-3.971.013;-79.234.558;2160.50;56.80;3102.03;0.70;
15/8/17;13:37:12;-3.971.296;-79.234.467;2160.50;61.88;3102.03;0.40;
15/8/17;13:37:14;-3.971.600;-79.234.352;2160.50;65.49;3102.03;0.40;
15/8/17;13:37:16;-3.971.919;-79.234.253;2160.50;66.86;3102.03;0.40;
15/8/17;13:37:18;-3.972.224;-79.234.161;2160.50;62.08;3102.04;2.90;
15/8/17;13:37:20;-3.972.500;-79.234.062;2160.50;54.63;3102.04;2.90;
15/8/17;13:37:22;-3.972.772;-79.233.986;2160.50;58.62;3102.04;0.50;
15/8/17;13:37:24;-3.973.075;-79.233.902;2160.50;64.01;3102.04;0.50;
15/8/17;13:37:26;-3.973.380;-79.233.788;2160.50;66.12;3102.04;0.40;
15/8/17;13:37:28;-3.973.631;-79.233.566;2130.70;66.12;3102.04;0.40;
15/8/17;13:37:30;-3.973.779;-79.233.261;2130.20;66.12;3102.04;1.20;
15/8/17;13:37:33;-3.973.777;-79.232.742;2130.20;70.49;3102.04;1.35;
15/8/17;13:37:35;-3.973.708;-79.232.399;2130.20;71.01;3102.04;1.35;
15/8/17;13:37:37;-3.973.633;-79.232.048;2130.20;71.01;3102.04;1.35;
15/8/17;13:37:39;-3.973.548;-79.231.705;2130.20;70.45;3102.04;13.05;
15/8/17;13:37:41;-3.973.408;-79.231.377;2130.20;70.28;3102.05;13.70;
15/8/17;13:37:43;-3.973.218;-79.231.087;2130.20;69.99;3102.06;13.25;
15/8/17;13:37:45;-3.973.020;-79.230.789;2130.20;70.49;3102.07;13.80;
15/8/17;13:37:47;-3.972.820;-79.230.499;2130.20;72.21;3102.07;13.75;
15/8/17;13:37:49;-3.972.610;-79.230.194;2130.20;75.34;3102.08;14.20;
15/8/17;13:37:51;-3.972.395;-79.229.866;2130.20;79.36;3102.09;14.20;
15/8/17;13:37:53;-3.972.192;-79.229.523;2130.20;82.43;3102.09;11.00;
15/8/17;13:37:55;-3.972.006;-79.229.134;2130.20;85.15;3102.10;11.35;
15/8/17;13:37:57;-3.971.817;-79.228.752;2130.20;85.99;3102.11;9.15;
15/8/17;13:37:59;-3.971.626;-79.228.363;2136.60;85.99;3102.11;5.90;
